id,code,name
hospital.gmdn_31043,31043,"Orthotic shoe, adapted"
hospital.gmdn_31044,31044,"Bib/apron, adult, reusable"
hospital.gmdn_31046,31046,"Assistive dressing aid, button hook"
hospital.gmdn_31048,31048,Surgical drill chuck
hospital.gmdn_31050,31050,"Assistive dressing aid, socks/pantyhose"
hospital.gmdn_31051,31051,"Assistive dressing aid, footwear"
hospital.gmdn_31052,31052,"Assistive dressing aid, hook/stick"
hospital.gmdn_31053,31053,"Assistive dressing aid, zipper-pulling"
hospital.gmdn_31056,31056,"Toilet, disability"
hospital.gmdn_31057,31057,"Toilet seat, standard"
hospital.gmdn_31058,31058,"Toilet seat, raised, free-standing"
hospital.gmdn_31059,31059,"Toilet seat, raised, loose"
hospital.gmdn_31060,31060,Toilet douching/air drying attachment
hospital.gmdn_31061,31061,"Toilet seat, raised, fixed"
hospital.gmdn_31062,31062,"Toilet arm/back/body resting attachment, fixed"
hospital.gmdn_31063,31063,Toilet paper tongs
hospital.gmdn_31064,31064,Toilet paper holder
hospital.gmdn_31065,31065,Tracheostomy stoma protector
hospital.gmdn_31066,31066,"Colostomy bag, closed-ended, one-piece"
hospital.gmdn_31067,31067,"Colostomy bag, closed-ended, multiple-piece"
hospital.gmdn_31068,31068,"Urostomy bag, one-piece"
hospital.gmdn_31069,31069,"Urostomy bag, multiple-piece"
hospital.gmdn_31071,31071,Stomal adhesive plate
hospital.gmdn_31072,31072,"Personal device holder, single-use"
hospital.gmdn_31073,31073,Stomal shield
hospital.gmdn_31074,31074,Stoma drainage catheter
hospital.gmdn_31075,31075,"Colostomy bag, open-ended, one-piece"
hospital.gmdn_31076,31076,"Colostomy bag, open-ended, multiple-piece"
hospital.gmdn_31084,31084,"Urine collection bag, closed-ended, body-worn"
hospital.gmdn_31085,31085,"Urine collection bag, open-ended, body-worn"
hospital.gmdn_31086,31086,"Urine collection bag, closed-ended, non-body-worn"
hospital.gmdn_31087,31087,"Urine collection bag, open-ended, non-body-worn"
hospital.gmdn_31091,31091,"Antislip device, bath/shower"
hospital.gmdn_31092,31092,Bathing stretcher
hospital.gmdn_31093,31093,Assistive personal body-washing device
hospital.gmdn_31095,31095,Assistive personal body-drying device
hospital.gmdn_31097,31097,"Assistive personal manicure/pedicure device, nail-brush"
hospital.gmdn_31098,31098,"Assistive personal manicure/pedicure device, nail file/emery board"
hospital.gmdn_31099,31099,"Assistive personal manicure/pedicure device, nail-scissors/clipper"
hospital.gmdn_31101,31101,"Assistive personal hair care device, hair-washing/shampooing"
hospital.gmdn_31102,31102,"Assistive personal hair care device, comb/hairbrush"
hospital.gmdn_31103,31103,"Assistive personal hair care device, hair-drying"
hospital.gmdn_31104,31104,"Assistive personal toothbrush, manual, reusable"
hospital.gmdn_31105,31105,"Assistive personal toothbrush, battery-powered"
hospital.gmdn_31109,31109,"Electrical conductivity measuring instrument, skin"
hospital.gmdn_31112,31112,Walking stick
hospital.gmdn_31113,31113,"Walking crutch, elbow"
hospital.gmdn_31114,31114,"Walking crutch, forearm"
hospital.gmdn_31115,31115,"Walking crutch, axillary"
hospital.gmdn_31116,31116,"Walking stick, multiple-base"
hospital.gmdn_31118,31118,"Walking frame, non-wheeled"
hospital.gmdn_31119,31119,"Walking frame, wheeled, standard"
hospital.gmdn_31120,31120,"Walking frame, wheeled, chair"
hospital.gmdn_31121,31121,"Walking frame, wheeled, table"
hospital.gmdn_31122,31122,"Walking aid tip, ice grip"
hospital.gmdn_31124,31124,"Automobile, height-adjustable chassis"
hospital.gmdn_31125,31125,"Automobile, low-speed"
hospital.gmdn_31127,31127,"Automobile adaptive component, primary operation, manually-operated"
hospital.gmdn_31128,31128,"Automobile adaptive component, parking brake operation"
hospital.gmdn_31129,31129,"Automobile adaptive component, steering operation, manually-operated"
hospital.gmdn_31130,31130,"Automobile adaptive component, secondary operation, manually-operated"
hospital.gmdn_31131,31131,"Automobile adaptive component, seatbelt/harness"
hospital.gmdn_31132,31132,"Automobile adaptive component, seat/cushion"
hospital.gmdn_31134,31134,"Automobile adaptive component, wheelchair fastener"
hospital.gmdn_31135,31135,"Automobile adaptive component, bodywork"
hospital.gmdn_31137,31137,"Disability moped, two-wheeled"
hospital.gmdn_31138,31138,"Disability moped, three-wheeled"
hospital.gmdn_31139,31139,"Disability moped, four-wheeled"
hospital.gmdn_31141,31141,"Disability cycle, bicycle"
hospital.gmdn_31142,31142,"Disability cycle, tricycle, foot-propelled"
hospital.gmdn_31143,31143,"Disability cycle, tricycle, hand-propelled"
hospital.gmdn_31144,31144,"Disability scooter, foot-propelled"
hospital.gmdn_31145,31145,"Disability cycle, tandem/four-wheeled"
hospital.gmdn_31146,31146,Disability cycle adaptive component
hospital.gmdn_31156,31156,Wheelchair light
hospital.gmdn_31158,31158,Wheelchair brake
hospital.gmdn_31160,31160,Wheelchair wheel/tire brush
hospital.gmdn_31162,31162,"Wheelchair, attendant-driven, semi-recumbent"
hospital.gmdn_31163,31163,"Wheelchair, attendant-driven, recumbent"
hospital.gmdn_31164,31164,Disability sled/sledge
hospital.gmdn_31165,31165,Disability kick sled
hospital.gmdn_31166,31166,Crawler/mobility board
hospital.gmdn_31168,31168,"Exerciser, hand rails"
hospital.gmdn_31171,31171,"Assistive orientation device, white-stick"
hospital.gmdn_31172,31172,"Assistive orientation device, electronic"
hospital.gmdn_31173,31173,"Assistive orientation device, acoustical"
hospital.gmdn_31174,31174,"Assistive orientation device, cardinal-point"
hospital.gmdn_31175,31175,"Assistive orientation device, tactile-mapping"
hospital.gmdn_31176,31176,"Assistive orientation device, tactile-material"
hospital.gmdn_31179,31179,Food weighing/measuring aid
hospital.gmdn_31180,31180,Food cutting/chopping aid
hospital.gmdn_31181,31181,Food cleaning/peeling aid
hospital.gmdn_31182,31182,Food baking aid
hospital.gmdn_31183,31183,Food processing aid
hospital.gmdn_31184,31184,Food boiling/frying aid
hospital.gmdn_31185,31185,Food heating aid
hospital.gmdn_31187,31187,"Dishwashing sink, disability"
hospital.gmdn_31188,31188,Dishwashing assistive brush
hospital.gmdn_31189,31189,Dish draining aid
hospital.gmdn_31190,31190,Domestic water overflow aid
hospital.gmdn_31191,31191,Dishcloth wringing aid
hospital.gmdn_31192,31192,"Dishwasher, disability"
hospital.gmdn_31194,31194,Food/drink serving aid
hospital.gmdn_31195,31195,Food dispensing aid
hospital.gmdn_31196,31196,"Assistive eating/drinking device, flow-stop aid"
hospital.gmdn_31197,31197,"Assistive eating/drinking device, cutlery"
hospital.gmdn_31198,31198,"Assistive eating/drinking device, mug/cup/glass/saucer"
hospital.gmdn_31199,31199,Food holding aid
hospital.gmdn_31200,31200,Food buffering aid
hospital.gmdn_31201,31201,"Food holding aid, egg"
hospital.gmdn_31205,31205,Domestic dustpan/dustbrush assistive device
hospital.gmdn_31206,31206,Domestic wiping/brushing/dusting/cleaning assistive device
hospital.gmdn_31207,31207,Domestic vacuum cleaning aid
hospital.gmdn_31208,31208,Domestic dry carpet sweeping aid
hospital.gmdn_31209,31209,"Scissors, disability"
hospital.gmdn_31210,31210,Laundry ironing aid
hospital.gmdn_31211,31211,Laundry ironing-surface aid
hospital.gmdn_31213,31213,"Laundry washing machine, disabled person"
hospital.gmdn_31214,31214,"Laundry wringer, disabled person"
hospital.gmdn_31215,31215,Laundry fastening aid
hospital.gmdn_31216,31216,"Laundry spin-dryer, disabled person"
hospital.gmdn_31217,31217,Laundry hang-drying aid
hospital.gmdn_31218,31218,Shoe cleaning aid
hospital.gmdn_31219,31219,"Worktable, assistive"
hospital.gmdn_31220,31220,"Dining table, assistive"
hospital.gmdn_31225,31225,Bedding support
hospital.gmdn_31227,31227,Bed shortening device
hospital.gmdn_31231,31231,"Assistive opener/closer, door"
hospital.gmdn_31232,31232,"Assistive opener/closer, window"
hospital.gmdn_31233,31233,"Assistive opener/closer, curtain"
hospital.gmdn_31245,31245,Anaesthesia conduction filter
hospital.gmdn_31248,31248,"Bronchoscopic biopsy curette, flexible"
hospital.gmdn_31249,31249,"Catheter, suction/insufflation, tracheobronchial"
hospital.gmdn_31253,31253,"Compressor, air, portable"
hospital.gmdn_31254,31254,Anaesthesia face mask strap
hospital.gmdn_31262,31262,"Indirect calorimeter, battery-powered"
hospital.gmdn_31264,31264,"Tube introducing forceps, reusable"
hospital.gmdn_31266,31266,"Spirometer, incentive"
hospital.gmdn_31267,31267,"Bronchoscopic biopsy forceps, flexible, reusable"
hospital.gmdn_31268,31268,"Brain electrical stimulation system, anaesthesia"
hospital.gmdn_31271,31271,"Gas analyser, water vapour"
hospital.gmdn_31273,31273,"Gas pressure gauge, cylinder/pipeline"
hospital.gmdn_31278,31278,Gas pressure transducer
hospital.gmdn_31279,31279,Gas flow transducer
hospital.gmdn_31281,31281,"Test instrument, gas volume-measuring device"
hospital.gmdn_31282,31282,"Test instrument, gas pressure-measuring device"
hospital.gmdn_31283,31283,"Flowmeter, gas, calibration"
hospital.gmdn_31286,31286,"Condensate trap, general-purpose, reusable"
hospital.gmdn_31293,31293,"Gas pressure transducer, differential"
hospital.gmdn_31300,31300,"Spirometer, peak flow"
hospital.gmdn_31306,31306,"Oesophageal stethoscope, electronic, reusable"
hospital.gmdn_31309,31309,Nebulizing system tubing set
hospital.gmdn_31315,31315,Anaesthesia workstation yoke assembly
hospital.gmdn_31318,31318,"Airway pressure monitor, powered"
hospital.gmdn_31319,31319,"Pressure monitor, spinal fluid"
hospital.gmdn_31321,31321,"Oxygen therapy concentrator, portable"
hospital.gmdn_31327,31327,Tracheal tube cuff spreader
hospital.gmdn_31328,31328,Endobronchial tube
hospital.gmdn_31329,31329,Tracheobronchial tube
hospital.gmdn_31336,31336,Arterial blood sampling kit
hospital.gmdn_31338,31338,"Gas analyser, nitrogen"
hospital.gmdn_31339,31339,Carbon dioxide monitor
hospital.gmdn_31343,31343,"Topical anaesthesia applicator, laryngotracheal"
hospital.gmdn_31346,31346,"Nitrous/nitrosonaphthol acid kit, 5-hydroxyindole"
hospital.gmdn_31355,31355,Urobilinogen kit
hospital.gmdn_31358,31358,Free tyrosine kit
hospital.gmdn_31365,31365,Electrophoresis system
hospital.gmdn_31369,31369,Urinary pH dye-indicator kit
hospital.gmdn_31372,31372,Phenylketone kit
hospital.gmdn_31389,31389,Globulin kit
hospital.gmdn_31395,31395,Cyclic glutamate monophosphate kit
hospital.gmdn_31407,31407,"Bicarbonate/carbon dioxide kit, coulometric method"
hospital.gmdn_31410,31410,Angiotensin I/renin kit
hospital.gmdn_31421,31421,Androsterone kit
hospital.gmdn_31428,31428,Aldosterone kit
hospital.gmdn_31445,31445,Inter-alpha-trypsin inhibitor kit
hospital.gmdn_31447,31447,Bence-Jones protein control
hospital.gmdn_31449,31449,Complement component C3/C3c control
hospital.gmdn_31450,31450,Complement component C1s control
hospital.gmdn_31456,31456,Complement component C9 control
hospital.gmdn_31458,31458,Complement component C8 control
hospital.gmdn_31460,31460,Complement component C1r control
hospital.gmdn_31461,31461,Complement component C1q control
hospital.gmdn_31464,31464,Alpha2-AP-glycoprotein control
hospital.gmdn_31465,31465,Complement component C5 control
hospital.gmdn_31466,31466,Complement component C1 inactivator control
hospital.gmdn_31467,31467,Alpha2-2n-glycoprotein control
hospital.gmdn_31468,31468,Anti-smooth muscle antibody control
hospital.gmdn_31471,31471,Complement component C4 control
hospital.gmdn_31472,31472,Antiparietal cell antibody control
hospital.gmdn_31475,31475,Coagulation factor XIIIa/XIIIs control
hospital.gmdn_31481,31481,Beta-globulin control
hospital.gmdn_31483,31483,Alpha-globulin control
hospital.gmdn_31492,31492,Carbonic anhydrase control
hospital.gmdn_31495,31495,Beta2-glycoprotein III control
hospital.gmdn_31497,31497,Beta2-glycoprotein I control
hospital.gmdn_31504,31504,Inter-alpha-trypsin inhibitor control
hospital.gmdn_31505,31505,Alpha2-HS-glycoprotein control
hospital.gmdn_31509,31509,Alpha2-glycoprotein control
hospital.gmdn_31513,31513,Alpha1-T-glycoprotein kit
hospital.gmdn_31516,31516,Alpha1-lipoprotein kit
hospital.gmdn_31520,31520,Alpha1-B-glycoprotein kit
hospital.gmdn_31523,31523,Lipoprotein control
hospital.gmdn_31525,31525,Alpha1-antichymotrypsin kit
hospital.gmdn_31528,31528,Spinal fluid control
hospital.gmdn_31537,31537,Seminal fluid control
hospital.gmdn_31543,31543,Breast milk control
hospital.gmdn_31544,31544,Colostrum control
hospital.gmdn_31557,31557,Cholinesterase rapid test device
hospital.gmdn_31570,31570,Metamphetamine kit
hospital.gmdn_31582,31582,Phenothiazine kit
hospital.gmdn_31584,31584,Chloral hydrate kit
hospital.gmdn_31598,31598,Sulphanimide derivative kit
hospital.gmdn_31602,31602,Bromide kit
hospital.gmdn_31621,31621,"Atomic absorption spectroscopy kit, antimony"
hospital.gmdn_31627,31627,Ethanol calibrator
hospital.gmdn_31634,31634,"Atomic absorption spectroscopy kit, arsenic"
hospital.gmdn_31636,31636,"Atomic absorption spectroscopy kit, lead"
hospital.gmdn_31644,31644,"Analyser, mass spectrometry"
hospital.gmdn_31646,31646,"Analyser, lead"
hospital.gmdn_31650,31650,Mercury kit
hospital.gmdn_31657,31657,"Blood flowmeter transducer, non-indwelling"
hospital.gmdn_31658,31658,"Pulse oximeter probe, single-use"
hospital.gmdn_31659,31659,"Oximeter catheter, fibreoptic, single-use"
hospital.gmdn_31660,31660,Contrast medium injection system actuator
hospital.gmdn_31664,31664,Coronary artery guide catheter
hospital.gmdn_31665,31665,Catheter-balloon repair kit
hospital.gmdn_31667,31667,Catheter-tip occluder
hospital.gmdn_31668,31668,"Intravascular catheter, short-term, antimicrobial"
hospital.gmdn_31670,31670,Catheter stylet
hospital.gmdn_31681,31681,"Blood pressure monitor, noninvasive"
hospital.gmdn_31683,31683,Electrocardiograph lead switching adaptor
hospital.gmdn_31684,31684,"Operating table pad, gel-filled"
hospital.gmdn_31685,31685,"Cardiopulmonary bypass system blood gas monitor, in-line"
hospital.gmdn_31691,31691,Blood pressure alarm
hospital.gmdn_31692,31692,Intravascular blood pressure monitor
hospital.gmdn_31698,31698,Shower head adjustment adaptor
hospital.gmdn_31699,31699,Pacemaker electrode analyser
hospital.gmdn_31700,31700,"Pacemaker analyser, external pulse generator"
hospital.gmdn_31704,31704,Cardiac pulse generator test magnet
hospital.gmdn_31707,31707,Cardiac valve prosthesis holder
hospital.gmdn_31710,31710,Cardiotomy reservoir
hospital.gmdn_31711,31711,Cardiopulmonary bypass system defoamer
hospital.gmdn_31714,31714,Cardiopulmonary bypass system gas control unit
hospital.gmdn_31715,31715,Cardiopulmonary bypass system blood gas sensor
hospital.gmdn_31718,31718,Cardiopulmonary bypass system centrifugal pump
hospital.gmdn_31720,31720,"Vascular occluder, reusable"
hospital.gmdn_31723,31723,"Suction system filter, smoke plume particulate"
hospital.gmdn_31724,31724,"Elastic stocking, active-support"
hospital.gmdn_31729,31729,"Intraluminal artery stripper, reusable"
hospital.gmdn_31730,31730,"Biopsy needle, general-purpose, reusable"
hospital.gmdn_31733,31733,"Telemetry system, electrocardiograph"
hospital.gmdn_31736,31736,"Injector, indicator"
hospital.gmdn_31742,31742,Cardiac mapping system workstation
hospital.gmdn_31744,31744,Cardiovascular pledget
hospital.gmdn_31750,31750,Orthodontic bracket adhesive
hospital.gmdn_31754,31754,Orthodontic space maintainer
hospital.gmdn_31757,31757,Orthodontic extraoral headgear
hospital.gmdn_31759,31759,Orthodontic tube
hospital.gmdn_31774,31774,Pulp testing electrode gel
hospital.gmdn_31776,31776,Dental mirror
hospital.gmdn_31780,31780,Dental pit/fissure sealant
hospital.gmdn_31783,31783,"Dental crown/bridge, temporary"
hospital.gmdn_31787,31787,"Denture repair kit, over-the-counter"
hospital.gmdn_31788,31788,"Denture reliner, over-the-counter"
hospital.gmdn_31793,31793,"Sterilizer, boiling liquid"
hospital.gmdn_31797,31797,Orthodontic spring
hospital.gmdn_31799,31799,Orthodontic bracket measuring gauge
hospital.gmdn_31801,31801,Orthodontic band pusher
hospital.gmdn_31806,31806,"Dental heating unit, tooth bleaching"
hospital.gmdn_31807,31807,Dental abrasive disk guard
hospital.gmdn_31810,31810,Anaesthetic warmer
hospital.gmdn_31813,31813,Dental articulation paper forceps
hospital.gmdn_31814,31814,Dental dressing forceps
hospital.gmdn_31815,31815,"Cotton roll, dental"
hospital.gmdn_31817,31817,"Toothbrush, manual"
hospital.gmdn_31822,31822,"Scissors, dental, surgical tissue"
hospital.gmdn_31823,31823,Dental drill system attachment
hospital.gmdn_31824,31824,X-ray film processor thermostat
hospital.gmdn_31828,31828,Dental x-ray system beam alignment device
hospital.gmdn_31833,31833,Dental abrasive point
hospital.gmdn_31836,31836,Denture clasp mould
hospital.gmdn_31846,31846,"Dental gauge, implant-depth"
hospital.gmdn_31847,31847,"Scissors, dental, collar/crown"
hospital.gmdn_31848,31848,Periodontal probe
hospital.gmdn_31849,31849,Rubber dam frame
hospital.gmdn_31863,31863,"Dental file, margin finishing"
hospital.gmdn_31868,31868,Dental laboratory mandrel
hospital.gmdn_31872,31872,"Gutta-percha, natural"
hospital.gmdn_31875,31875,Endodontic reamer
hospital.gmdn_31876,31876,Endodontic enlarger
hospital.gmdn_31878,31878,Endodontic file
hospital.gmdn_31885,31885,"Dental scaler, rotary"
hospital.gmdn_31904,31904,"Curette, dental, hand-held"
hospital.gmdn_31908,31908,Periodontal hoe
hospital.gmdn_31916,31916,Auditory training unit
hospital.gmdn_31920,31920,"Headrest, ENT"
hospital.gmdn_31931,31931,"Prosthesis, endolymphatic vessel"
hospital.gmdn_31934,31934,"Mould, middle ear, implantable"
hospital.gmdn_31939,31939,Audiometric evalutaion noise system
hospital.gmdn_31940,31940,Ear phone cushion
hospital.gmdn_31946,31946,Hearing protector
hospital.gmdn_31952,31952,Stomal appliance sizer
hospital.gmdn_31957,31957,"Urostomy bag, ileal conduit"
hospital.gmdn_31965,31965,Rectal probe
hospital.gmdn_31973,31973,Ureteral catheter adaptor
hospital.gmdn_31975,31975,Ureteral catheter connector
hospital.gmdn_31978,31978,"Surgical drape, urological/gynaecological, finger cot"
hospital.gmdn_31981,31981,"Urethral catheter, coude"
hospital.gmdn_31987,31987,Colostomy rod
hospital.gmdn_31989,31989,Stomal appliance cement
hospital.gmdn_31994,31994,Urinary incontinence hydraulic system
hospital.gmdn_31995,31995,Vas deferens prosthesis
hospital.gmdn_31998,31998,"Prosthesis, valve, ureterovesicle"
hospital.gmdn_32015,32015,Cystoscopic rongeur
hospital.gmdn_32019,32019,"Cystourethroscope, flexible, video"
hospital.gmdn_32020,32020,"Endotherapy clip applier, single-use"
hospital.gmdn_32021,32021,Suprapubic trocar
hospital.gmdn_32022,32022,"Urethral catheter, dilatation"
hospital.gmdn_32023,32023,Hyperthermia system tissue cooling unit
hospital.gmdn_32030,32030,Urethral catheterization kit
hospital.gmdn_32031,32031,"Urethral catheterization kit, drainage, indwelling"
hospital.gmdn_32033,32033,Battery box
hospital.gmdn_32035,32035,"Ureteral light-emitting catheter, single-use"
hospital.gmdn_32036,32036,"Headband, reusable"
hospital.gmdn_32037,32037,"Light source, general-purpose"
hospital.gmdn_32043,32043,"Laparoscopic surgical procedure kit, non-medicated, reusable"
hospital.gmdn_32045,32045,"Gastro-urological retractor, fibreoptic"
hospital.gmdn_32048,32048,Patient identification label
hospital.gmdn_32053,32053,"Endotherapy measuring device, viewed-object, reusable"
hospital.gmdn_32058,32058,"Tube, single lumen, mercury balloon"
hospital.gmdn_32070,32070,"Water jet catheter system, renal"
hospital.gmdn_32071,32071,Biopsy forceps cover
hospital.gmdn_32072,32072,"Urine flowmeter, single-use"
hospital.gmdn_32078,32078,"Intestinal clamp, locking"
hospital.gmdn_32079,32079,Ophthalmic light source
hospital.gmdn_32081,32081,Oesophageal/gastrointestinal motility monitoring system
hospital.gmdn_32083,32083,"Nephroscopic surgical procedure kit, non-medicated, reusable"
hospital.gmdn_32089,32089,"Urethral catheter, cystographic/urethrographic, male"
hospital.gmdn_32095,32095,Gastro-urological hook
hospital.gmdn_32098,32098,Laparotomy ring
hospital.gmdn_32099,32099,Bladder neck spreader
hospital.gmdn_32100,32100,"Scoop, surgical"
hospital.gmdn_32103,32103,Gastroenterological/urological suturing needle
hospital.gmdn_32109,32109,Haemodialysis system transducer protector
hospital.gmdn_32110,32110,Haemodialysis dialysate tubing
hospital.gmdn_32111,32111,"Needle, fistula, single-use"
hospital.gmdn_32119,32119,Haemodialysis dialysate tank
hospital.gmdn_32121,32121,Arterio-venous shunt cannula
hospital.gmdn_32123,32123,Haemodialysis system dialysate flowmeter
hospital.gmdn_32124,32124,"Alarm, pillow pressure, haemodialysis"
hospital.gmdn_32126,32126,Haemodialysis system dialysate level detector
hospital.gmdn_32127,32127,Haemodialysis system blood level detector
hospital.gmdn_32128,32128,Haemodialysis system blood leak detector
hospital.gmdn_32130,32130,"Syringe, hazardous fluid"
hospital.gmdn_32131,32131,"Haemodialysis dialyser, parallel-plate, disposable-insert"
hospital.gmdn_32133,32133,Shunt holder
hospital.gmdn_32134,32134,Lung dissecting forceps
hospital.gmdn_32135,32135,Shunt connector
hospital.gmdn_32139,32139,"Pliers, crimp"
hospital.gmdn_32142,32142,Haemodialysis start/stop set
hospital.gmdn_32144,32144,Haemodialysis system dialyser holder
hospital.gmdn_32146,32146,Intravenous line clamp
hospital.gmdn_32151,32151,"Peripheral/coronary vasculature catheter, infusion"
hospital.gmdn_32153,32153,"Bed mattress support platform, electrically-powered"
hospital.gmdn_32156,32156,Haemodialysis system dialysate temperature monitor
hospital.gmdn_32170,32170,"Gown, examination, single-use"
hospital.gmdn_32172,32172,Intravenous line stopcock
hospital.gmdn_32180,32180,"Bed mattress cover, antimicrobial"
hospital.gmdn_32191,32191,"Urine collection bag, closed-ended, non-body-worn, paediatric"
hospital.gmdn_32192,32192,Umbilical cord clip
hospital.gmdn_32193,32193,"Oxygen administration hood, paediatric"
hospital.gmdn_32202,32202,Aerosol delivery tubing
hospital.gmdn_32204,32204,"Stretcher, general-purpose"
hospital.gmdn_32207,32207,"Adhesive strip, skin-closure"
hospital.gmdn_32212,32212,Perineal binder
hospital.gmdn_32241,32241,"Operating light system, fibreoptic"
hospital.gmdn_32245,32245,"Operating/examination/treatment light mount, fixed"
hospital.gmdn_32252,32252,Transillumination phlebectomy system illuminator
hospital.gmdn_32253,32253,"Pancreatoscope, fibreoptic"
hospital.gmdn_32259,32259,"Endoscope camera, cine"
hospital.gmdn_32261,32261,"Mirror, general/plastic surgery"
hospital.gmdn_32262,32262,"Calliper, general-purpose"
hospital.gmdn_32264,32264,"Therapy table/couch, powered"
hospital.gmdn_32265,32265,"Surgical camera, video"
hospital.gmdn_32266,32266,"Therapy table/couch, non-powered"
hospital.gmdn_32271,32271,"Surgical camera, cine"
hospital.gmdn_32274,32274,"Bed mattress overlay, soft rubber"
hospital.gmdn_32285,32285,"Endoscope camera, still"
hospital.gmdn_32287,32287,Surgical camera lens
hospital.gmdn_32288,32288,Surgical camera holder
hospital.gmdn_32289,32289,Surgical camera frame
hospital.gmdn_32292,32292,Surgical helmet
hospital.gmdn_32297,32297,"Surgical head cap, single-use"
hospital.gmdn_32302,32302,"Splint, extremity, inflatable"
hospital.gmdn_32307,32307,"Stool, operating room"
hospital.gmdn_32312,32312,Surgical mallet
hospital.gmdn_32313,32313,"Skin marker, reusable"
hospital.gmdn_32321,32321,"Vein stripper, single-use"
hospital.gmdn_32322,32322,"Tourniquet, manually-operated"
hospital.gmdn_32325,32325,"Peripheral vasculature catheter, diagnostic ultrasound"
hospital.gmdn_32327,32327,"Adhesive, external prosthesis"
hospital.gmdn_32330,32330,"Irrigation catheter, multiple-lumen"
hospital.gmdn_32331,32331,"Urethral catheter, drainage/irrigation, continuous"
hospital.gmdn_32337,32337,"Abdominal paracentesis needle, single-use"
hospital.gmdn_32338,32338,"Fascial tissue dilator, reusable"
hospital.gmdn_32339,32339,"Catheter connector, general-purpose"
hospital.gmdn_32354,32354,"Endotherapy needle, biopsy, rigid, single-use"
hospital.gmdn_32357,32357,"Suture needle, general-purpose, reusable"
hospital.gmdn_32368,32368,Cervical cytology brush
hospital.gmdn_32369,32369,"Surgical stapler, reusable"
hospital.gmdn_32374,32374,"Gauze, non-absorbable, non-medicated"
hospital.gmdn_32375,32375,"Gauze, non-absorbable, medicated"
hospital.gmdn_32376,32376,"Gauze, absorbable"
hospital.gmdn_32382,32382,"Scalpel blade, reusable"
hospital.gmdn_32383,32383,"Surgical drill system motor, air-powered"
hospital.gmdn_32388,32388,"Dermabrasion brush, rotary"
hospital.gmdn_32390,32390,"Surgical drill, fluted"
hospital.gmdn_32393,32393,Fibrinogen control
hospital.gmdn_32397,32397,White blood cell control
hospital.gmdn_32410,32410,Carboxy-haemoglobin kit
hospital.gmdn_32411,32411,Haematocrit kit
hospital.gmdn_32423,32423,Sulfhaemoglobin kit
hospital.gmdn_32426,32426,Red blood cell control
hospital.gmdn_32429,32429,"Centrifuge, tabletop, high-speed, microhaematocrit"
hospital.gmdn_32430,32430,Cyanomethemoglobin kit
hospital.gmdn_32435,32435,Haemoglobinometer
hospital.gmdn_32440,32440,Haematocrit control
hospital.gmdn_32442,32442,Sporothrix schenekii kit
hospital.gmdn_32444,32444,Coccidioides immitis control
hospital.gmdn_32446,32446,Histoplasma capsulatum control
hospital.gmdn_32449,32449,Nontreponemal control
hospital.gmdn_32450,32450,Nontreponemal kit
hospital.gmdn_32481,32481,Rhinovirus kit
hospital.gmdn_32483,32483,Cytomegalovirus antigen control
hospital.gmdn_32487,32487,Parainfluenza virus kit
hospital.gmdn_32494,32494,Rubeola virus kit
hospital.gmdn_32502,32502,Febrile antigen control
hospital.gmdn_32504,32504,Vibrio cholerae kit
hospital.gmdn_32506,32506,Flavobacterium meningosepticum kit
hospital.gmdn_32507,32507,Acinetobacter calcoaceticus kit
hospital.gmdn_32508,32508,Serratia marcesans kit
hospital.gmdn_32509,32509,Arizona kit
hospital.gmdn_32510,32510,Citrobacter kit
hospital.gmdn_32516,32516,"Stimulator, evoked-response, somatosensory"
hospital.gmdn_32520,32520,"Electronic signal conditioner, physiological"
hospital.gmdn_32521,32521,"Amplifier, multiple physiological signal"
hospital.gmdn_32526,32526,Tuning fork
hospital.gmdn_32529,32529,Leukotome
hospital.gmdn_32531,32531,"Lesion generator probe, radio-frequency"
hospital.gmdn_32544,32544,Mediastinal drain
hospital.gmdn_32545,32545,"Electrode, cortical"
hospital.gmdn_32546,32546,"Transducer, tremor"
hospital.gmdn_32547,32547,"Telemetry system, physiological signal"
hospital.gmdn_32558,32558,"Tracheolaryngeal trocar, reprocessed"
hospital.gmdn_32559,32559,"Gastroenterological/urological snare, single-use"
hospital.gmdn_32560,32560,"Neurosurgical retractor, self-retaining"
hospital.gmdn_32563,32563,"Surgical saw, manually-operated, rigid"
hospital.gmdn_32567,32567,Neurosurgical suturing needle
hospital.gmdn_32568,32568,"Stereotactic surgery system, neurological"
hospital.gmdn_32572,32572,Cottonoid pad
hospital.gmdn_32577,32577,"Headrest, neurosurgical"
hospital.gmdn_32579,32579,Spinal endoscopic-access system
hospital.gmdn_32581,32581,Surgical clip rack
hospital.gmdn_32584,32584,"Intravascular occluding catheter, short-term"
hospital.gmdn_32585,32585,"Catheter, intracranial"
hospital.gmdn_32591,32591,Aneurysm clip applier
hospital.gmdn_32592,32592,"Tuberculin/allergy syringe, retractable-needle"
hospital.gmdn_32594,32594,"Intrauterine curette, manual"
hospital.gmdn_32595,32595,Gynaecological grasping forceps
hospital.gmdn_32596,32596,"Foetal vacuum extracting cup, reusable"
hospital.gmdn_32598,32598,Uterine fibroid hook
hospital.gmdn_32600,32600,"Needle, cerclage, gynaecological"
hospital.gmdn_32601,32601,Obstetrical decapitation hook
hospital.gmdn_32602,32602,Umbilical cord scissors
