code,name
12291,Laparoscopes
12292,"Tubes, Laryngectomy"
12293,Laryngoscopes
12294,Laryngostroboscopes
12296,Lasers
12299,"Lasers, Therapeutic"
12300,Lavage Units
12301,"Lavage Units, Colonic"
12302,"Lavage Units, Corneal"
12304,"Lavage Units, Dental/Oral"
12305,"Lavage Units, Otorhinolaryngological"
12306,"Lavage Units, Surgical"
12311,Leakage Current Meters
12313,"Baths, Leg"
12315,Leg Rests
12318,Lens Expressors
12319,Lens Loops
12321,Lens Spoons
12322,Lenses
12324,"Lenses, Intraocular"
12326,Lensometers
12327,Lesion Generators
12329,Lifts
12330,"Lifts, Patient Transfer"
12331,"Lifts, Wheelchair, Vertical"
12332,Ligators
12335,"Ligators, Hemorrhoid"
12336,Ligature Carriers
12340,Light Sources
12343,"Light Sources, Fiberoptic, Flexible Endoscopic"
12345,"Light Sources, Fiberoptic"
12346,"Light Sources, Flash"
12347,Lights
12351,"Lights, Dental"
12352,"Lights, Dental, Intraoral"
12361,Line Isolation Monitors
12364,Linear Accelerators
12368,"Drapes, Surgical"
12369,"Laundry Bags, Operating Room"
12370,"Sheets, Operating Room"
12374,Lingual Palatal Bars
12377,Lithometers
12379,Lithotrites
12385,"Recorders, Long-Term"
12386,"Recorders, Long-Term, Blood Pressure, Portable"
12387,"Recorders, Long-Term, ECG"
12388,"Recorders, Long-Term, ECG, Portable"
12389,"Recorders, Long-Term, EEG"
12390,"Recorders, Long-Term, Oxygen"
12391,"Recorders, Long-Term, Trend"
12393,Loops
12394,"Loops, Endarterectomy"
12396,"Loops, Tracheal"
12397,"Loops, Vascular"
12398,"Drivers, Nail"
12401,Lubricating Jellies
12404,Lumbar Puncture Kits
12405,"Belts, Lumbosacral"
12408,"Simulators, Lung"
12409,Lymphangiographic Kits
12415,"Magnetic Units, Therapeutic"
12416,Magnetocardiographs
12417,Magnetometers
12421,Mallets
12423,"Mallets, Bone"
12424,"Mallets, Dental"
12425,"Radiographic Units, Mammographic"
12429,Mandrels
12432,"Manometers, Aneroid"
12440,Markers
12441,"Markers, Implantable Radiographic"
12442,"Markers, Ocular"
12443,"Markers, Skin"
12447,Masks
12448,"Masks, Air-Oxygen"
12449,"Masks, Air-Oxygen, Aerosol Administration"
12450,"Masks, Air-Oxygen, Nonrebreathing"
12451,"Masks, Air-Oxygen, Partial Rebreathing"
12452,"Masks, Air-Oxygen, Venturi"
12453,"Masks, Anesthesia"
12458,"Masks, Surgical"
12459,"Masks, Tracheostomy"
12460,"Masks, Tracheostomy, Aerosol Administration"
12461,Mass Screening Systems
12463,Maternity Kits
12467,"Covers, Mattress"
12468,"Covers, Mattress, Conductive"
12469,"Covers, Mattress, Waterproof"
12473,Mattresses
12475,"Mattresses, Bed"
12477,"Mattresses, Metabolic"
12478,"Mattresses, Operating Table"
12479,"Mattresses, Vacuum"
12480,"Mattresses, Water"
12499,Mediastinoscopes
12500,Medical Bags
12501,Medical Chart Holders
12502,Medical Chart Racks
12504,"Injectors, Medication/Vaccine"
12505,"Cups, Medicine"
12506,"Droppers, Medicine"
12507,"Trays, Medicine"
12510,"Mesh, Polymeric"
12516,"Metal Detectors, Magnetic"
12518,"Metal Detectors, Photographic"
12519,"Metal Detectors, Ultrasonic"
12521,"Extractors, Metal, Magnetic"
12524,Metreurynters
12529,Microelectrode Amplifiers
12530,Microelectrode Pullers
12531,Microelectrodes
12533,Microgasometers
12534,Micromanipulators
12535,"Covers, Microscope"
12536,Microscopes
12537,"Microscopes, Corneal"
12538,"Microscopes, Ear"
12539,"Microscopes, Operating"
12540,Microwave Leakage Detectors
12542,Midstream Collection Kits
12547,Mirrors
12549,"Mirrors, Laryngeal"
12550,"Mirrors, Middle Ear"
12551,"Mirrors, Obstetrical"
12552,"Mirrors, Posture"
12553,"Mirrors, Speech"
12554,"Tents, Mist"
12557,"Tents, Mist, Face"
12559,"Mitts, Patient"
12560,Mixing Slabs
12565,Moist Heat Therapy Pack Conditioners
12566,Moist Heat Therapy Packs
12570,Moleskins
12575,Apnea Monitors
12585,"Alarms, Bed Occupancy"
12586,Blood Gas Monitors
12588,"Blood Gas Monitors, Carbon Dioxide"
12590,"Blood Gas Monitors, Oxygen"
12592,"Oxygen Monitors, Transcutaneous"
12597,Cerebral Function Monitors
12599,ECG Monitors
12601,"ECG Monitors, Arrhythmia"
12602,EEG Monitors
12606,"Environmental Monitors, Atmospheric Gas"
12609,Eye Movement Monitors
12610,Fetal Monitors
12614,Heart Rate Monitors
12618,"Heart Rate Monitors, R-Wave"
12621,Impedance Pneumograph Monitors
12634,pH Monitors
12636,Physiologic Monitoring Systems
12647,"Physiologic Monitoring Systems, Acute Care"
12648,"Physiologic Monitoring Systems, Cardiac Catheterization"
12649,"Physiologic Monitoring Systems, Stress Exercise"
12657,Pulse Monitors
12660,Radiation Monitors
12662,Respiration Monitors
12672,Temperature Monitors
12678,Ventilation Monitors
12684,"Traps, Mucus"
12689,Myelogram Kits
12690,Myeloscopes
12692,Myographs
12695,"Clippers, Nail"
12696,"Extractors, Nail"
12699,"Balloons, Nasal"
12700,"Cannulae, Nasal Oxygen"
12701,"Cannulae, Nasal Oxygen, Continuous Positive Airway Pressure"
12702,"Catheters, Nasal Oxygen"
12704,Nasal Septum Buttons
12705,Nasogastric Headbands
12706,Nasographs
12709,Nasopharyngoscopes
12710,Nasoscopes
12711,Nebulizer Testers
12712,Nebulizers
12716,"Nebulizers, Heated"
12719,"Nebulizers, Ultrasonic"
12723,"Cleaners, Needle"
12724,"Counters, Needle"
12726,Needle Holders
12727,Needle Introducers
12729,Needles
12730,"Needles, Acupuncture"
12732,"Needles, Airway"
12733,"Needles, Anesthesia"
12734,"Needles, Biopsy"
12736,"Needles, Blood-Collecting"
12737,"Needles, Blunt"
12738,"Needles, Cardiac"
12739,"Needles, Cholangiographic"
12740,"Needles, Dental"
12741,"Needles, Dialysis"
12744,"Needles, Eye"
12745,"Needles, Hypodermic"
12747,"Needles, Intra-Arterial"
12748,"Needles, Intravenous"
12750,"Needles, Pneumoperitoneal"
12751,"Needles, Radiographic"
12752,"Needles, Scalp-Vein Type"
12753,"Needles, Spinal"
12754,"Needles, Suture"
12766,"Nippers, Malleus"
12768,Nitrous Oxide Analyzers
12774,"Droppers, Nose"
12779,"Bottles, Infant Nursing"
12784,Observerscopes
12789,Obturators
12791,Oculoplethysmographs
12796,Olfactometers
12799,Cardiointegraphs
12800,Oncometers
12804,Ophthalmodiaphanoscopes
12805,Ophthalmodiastimeters
12809,Ophthalmographs
12810,Ophthalmoleukoscopes
12811,Ophthalmometers
12813,Ophthalmometroscopes
12815,Ophthalmoscopes
12817,"Ophthalmoscopes, Direct"
12818,"Ophthalmoscopes, Indirect"
12820,Ophthalmotropometers
12821,Optometers
12822,Optomyometers
12823,Oral Administration Sets
12825,Orange Sticks
12826,Organ Preservation Systems
12830,"Cement, Orthopedic"
12833,"Orthopedic Internal Fixation Systems, Fracture"
12837,Orthoses
12839,Oscilloscopes
12841,Oscillotonometers
12842,Osmometers
12844,Osteotomes
12845,"Osteotomes, Orthopedic"
12846,"Osteotomes, Plastic Surgery"
12847,Ostomy Appliances
12849,Otoscopes
12853,Oximeters
12855,Oxygen Administration Kits
12858,Oxygen Analyzers
12861,"Oxygen Analyzers, Continuous Controlling"
12863,Oxygen Monitors
12868,Oxygen Canisters
12873,Oxygen Concentrators
12875,"Tubing, Oxygen Connecting"
12876,Oxygen-Air Proportioners
12879,"Alarms, Oxygen Depletion"
12883,Oxygen Generators
12893,"Tents, Oxygen"
12899,Ozone Generators
12900,"Leads, Pacemaker, Implantable Endocardial"
12911,"Pacemakers, Cardiac"
12912,"Pacemakers, Cardiac, External Invasive"
12913,"Pacemakers, Cardiac, Implantable"
12928,"Pressure Pads, Alternating"
12934,Medicated Pads
12935,Percussion Pads
12936,Pressure Pads
12940,"Pressure Pads, Air"
12941,"Pressure Pads, Animal Skin"
12942,"Pressure Pads, Foam"
12943,"Pressure Pads, Foam Convoluted"
12944,"Pressure Pads, Gel"
12945,"Pressure Pads, Mud"
12946,"Pressure Pads, Water Cushion"
12950,"Pain Gauges, Cutaneous"
12955,Papanicolaou Smear Kits
12956,"Baths, Paraffin, Physical Therapy"
12957,Parallel Bars
12962,Parturiometers
12963,"Cabinets, Pass-Through"
12971,Patient Utensil Kits
12980,Pelvimeters
12981,Pelviscopes
12984,Penetrometers
12986,Percussors
12989,Perforators
12990,"Perforators, Amniotic Membrane"
12991,"Perforators, Ear Lobe"
12993,Perimeters
12996,"Irrigation Kits, Perineal"
12998,Peripheral Vision Analyzers
13003,Peritoneoscopes
13004,Pessaries
13005,"Pessaries, Diaphragm"
13006,Phaneroscopes
13008,Phantoms
13009,"Phantoms, Radiographic"
13010,"Phantoms, Ultrasound"
13011,Pharyngoscopes
13012,Phlebographs
13017,Phonocardiographs
13018,Phonocatheters
13020,Phonostethographs
13022,Photocatheters
13026,Photofluorometers
13027,Photofluoroscopes
13031,"Light Meters, Photomicrographic"
13037,Phototherapy Units
13039,"Picks, Middle Ear"
13041,"Cutters, Pin and Wire"
13043,Pinwheels
13049,Plates
13050,"Plates, Bone"
13052,"Plates, Cranioplasty"
13055,Pledgets
13056,Plethysmographs
13059,"Plethysmographs, Body"
13069,Pneumatic Counterpressure Suits
13074,Pneumatic Testers
13078,Pneumographs
13080,Pneumotachographs
13081,Pneumothorax Units
13085,Polygraphs
13088,"Baths, Portable"
13090,"Charts, Posture"
13097,Prep Kits
13100,Pressure Infusors
13102,Pressure Measuring Units
13106,Sphygmomanometers
13107,"Manometer Sets, Cerebrospinal Fluid"
13108,"Pressure Measuring Units, Esophageal"
13109,"Pressure Measuring Units, Inspiratory"
13110,"Pressure Measuring Units, Intracranial"
13114,"Calibrators, Pressure Transducer"
13116,"Covers, Thermometer, Electronic Probe"
13117,Probes
13118,"Probes, Common Duct"
13119,"Probes, Eye"
13120,"Probes, Eye, Lacrimal"
13121,"Probes, Fistula"
13124,"Probes, Sinus"
13125,"Probes, Thermometer"
13126,Proctoscopes
13127,Proctosigmoidoscopes
13129,"Prophylaxis Kits, Dental"
13131,Prostheses
13134,"Prostheses, Arm"
13135,"Prostheses, Bile Duct"
13136,"Prostheses, Bladder Support"
13138,"Prostheses, Cardiac Valve"
13139,"Prostheses, Cerclage, Cervix"
13140,"Prostheses, Chin"
13143,"Prostheses, Ear"
13145,"Prostheses, Esophageal"
13146,"Spheres, Eye"
13148,"Prostheses, Fallopian Tube"
13150,"Prostheses, Foot"
13151,"Prostheses, Hand"
13152,"Prostheses, Heart"
13158,"Prostheses, Joint"
13159,"Prostheses, Larynx"
13160,"Prostheses, Leg"
13161,"Prostheses, Mammary"
13162,"Prostheses, Maxillofacial"
13164,"Prostheses, Muscle"
13165,"Patches, Myocardial"
13167,"Prostheses, Penile"
13168,"Prostheses, Joint, Wrist"
13171,"Prostheses, Tendon"
13172,"Prostheses, Testicle"
13174,"Prostheses, Tracheobronchial"
13175,"Prostheses, Urethral"
13176,"Prostheses, Urethral Sphincter"
13177,"Prostheses, Blood Vessel, Artificial"
13180,"Prosthesis Implantation Instruments, Orthopedic"
13182,"Pulmonary Function Analyzers, Adult"
13187,"Testers, Pulp"
13188,Pulsatile Pressure Generators
13192,Pumps
13201,"Pumps, Dye Dilution"
13203,"Pumps, Extracorporeal Perfusion"
13209,"Pumps, Enteral Feeding"
13215,"Infusion Pumps, General-Purpose"
13217,"Infusion Pumps, Syringe"
13220,Infusion-Withdrawal Pumps
13224,"Pumps, Obstetrical Decompression"
13228,Punches
13229,"Punches, Aortic"
13230,"Punches, Biopsy"
13231,"Punches, Bone"
13232,"Punches, Corneoscleral"
13233,"Punches, Dermal"
13234,"Punches, Hair Transplant"
13235,Pupillographs
13236,Pupillometers
13237,Pyeloscopes
13239,Pyrometers
13241,Pyroscopes
13248,"Warmers, Radiant"
13249,"Warmers, Radiant, Adult"
13250,"Warmers, Radiant, Infant"
13251,"Warmers, Radiant, Infant, Transport"
13252,Radiation Counters
13259,X-ray Film Duplicators
13260,"Positioning Aids, Radiographic/Radiotherapeutic"
13267,Radiographic Units
13269,"Radiographic Units, Dental"
13271,"Radiographic Units, General-Purpose"
13272,"Radiographic Units, Mobile"
13274,"Recorders, Video Tape"
13275,"Calibrators, Radioisotope"
13276,Radioisotope Transfer Units
13278,"Radiometers, Phototherapy"
13279,Radiotherapy Units
13280,"Simulators, Radiotherapy"
13281,"Computers, Radiotherapy Planning System"
13287,Raspatories
13288,Rasps
13289,"Rasps, Middle Ear"
13290,"Rasps, Nasal"
13291,"Rasps, Plastic Surgery"
13297,"Reamers, Orthopedic"
13299,"Testers, Power, Receptacle, Electrical"
13300,"Testers, Power, Receptacle, Mechanical"
13313,"Refractors, Ophthalmologic"
13314,"Alarms, Refrigerator"
13315,Refrigerators
13316,"Refrigerators, Morgue"
13317,Regional Perfusion Units
13318,"Heat Exchangers, Regional Perfusion"
13319,"Oxygenators, Regional Perfusion"
13320,Regulators
13323,"Regulators, High-Pressure Gas"
13325,"Regulators, Suction"
13329,"Regulators, Suction, Low-Volume"
13332,"Regulators, Suction, Thoracic"
13333,"Regulators, Suction, Tracheal"
13335,Resectoscopes
13338,"Reservoirs, Cardiotomy"
13340,"Testers, Resistance, Line Cord"
13341,"Simulators, Respiration"
13346,Restraints
13347,"Restraints, Ankle"
13348,"Restraints, Arm"
13349,"Restraints, Body"
13351,"Restraints, Crib"
13355,"Restraints, Vest"
13356,"Restraints, Wheelchair Occupant"
13357,"Restraints, Wrist"
13360,Resuscitators
13361,"Resuscitators, Cardiac"
13363,"Resuscitators, Cardiopulmonary"
13364,"Resuscitators, Pulmonary"
13366,"Resuscitators, Pulmonary, Gas-Powered"
13367,"Resuscitators, Pulmonary, Manual"
13368,Retainers
13369,"Retainers, Bandage"
13370,"Retainers, Orthodontic"
13371,"Retainers, Visceral"
13372,Retinoscopes
13373,Retractors
13375,"Retractors, Abdominal"
13376,"Retractors, Bladder"
13377,"Retractors, Brain"
13378,"Retractors, Brain Decompression"
13379,"Retractors, Cardiac"
13380,"Retractors, Dental"
13381,"Retractors, Eye"
13383,"Retractors, Hand Operating"
13384,"Retractors, Laminectomy"
13385,"Retractors, Orbital"
13386,"Retractors, Orthopedic"
13387,"Retractors, Plastic Surgery"
13388,"Retractors, Rectal"
13389,"Retractors, Rib"
13390,"Retractors, Self-Retaining Operating"
13391,"Retractors, Thoracic"
13392,"Retractors, Vaginal"
13393,"Retractors, Vessel"
13395,Rhinoanemometers
13396,Rhinoscopes
13399,"Cutters, Ring"
13403,Dental Casting Rings
13414,Cotton Rolls
13416,Rongeurs
13418,"Rongeurs, Neurosurgical"
13419,"Rongeurs, Rib"
13425,"Routers, Bone Cutting"
13426,Rowing Units
13427,Rubber Dams
13432,"Safes, Isotope"
13439,Sand Bags
13441,Sanitary Belts
13443,Sanitary Pads
13444,Sanitizers
13447,"Blades, Saw"
13448,Saws
13449,"Saws, Bone"
13450,"Saws, Bone, Electrical"
13451,"Saws, Bone, Manual"
13452,"Saws, Bone, Pneumatic"
13454,Scalers
13455,Scales
13457,"Scales, Autopsy"
13458,"Scales, Bed"
13459,"Scales, Blood"
13460,"Scales, Chair"
13461,"Scales, Floor"
13462,"Scales, Infant"
13463,"Scales, Sponge"
13468,Scanners
13469,"Scanners, Computed Tomography"
13472,Scarifiers
13480,Scissors
13481,"Scissors, Bandage"
13482,"Scissors, Cardiovascular"
13484,"Scissors, Endoscopic"
13485,"Scissors, Eye"
13486,"Scissors, Eye, Corneal"
13487,"Scissors, Eye, Enucleation"
13488,"Scissors, Eye, Iris"
13489,"Scissors, Eye, Suture"
13490,"Scissors, Eye, Tenotomy"
13492,"Scissors, Dissecting"
13493,"Scissors, Gynecological"
13495,"Scissors, Nasal"
13496,"Scissors, Neurosurgical"
13498,"Scissors, Orthopedic"
13499,"Scissors, Pediatric"
13500,"Scissors, Plastic Surgery"
13501,"Scissors, Rectal"
13502,"Scissors, Suture"
13504,"Scissors, Thoracic"
13507,Sclerotomes
13508,Scoops
13509,"Scoops, Gallstone"
13512,"Scrapers, Cytology"
13513,Screens
13514,"Screens, Bedside"
13517,"Screwdrivers, Bone"
13520,Scrub Dresses
13522,"Scrub Dresses, Disposable"
13523,"Scrub Dresses, Reusable"
13524,Scrub Suits
13526,"Scrub Suits, Disposable"
13527,"Scrub Suits, Reusable"
13529,"Binders, Scultetus"
13532,"Searchers, Mastoid"
13536,Sensors
13538,"Sensors, Oxygen"
13540,Separators
13542,"Separators, Dural"
13543,"Separators, Pylorus"
13544,"Separators, Toe"
13549,Sharpeners
13550,"Sharpeners, Dental"
13551,"Sharpeners, Knife"
13552,"Sharpeners, Needle"
13561,Sheets
13563,Shields
13564,"Shields, Breast"
13565,"Shields, Bunion"
13569,"Shields, Syringe, Radiation"
13570,"Shields, Wound"
13574,"Covers, Shoe"
13575,"Covers, Shoe, Conductive"
13576,Shoes
13578,"Shoes, Conductive"
13579,"Shoes, Corrective"
13583,Shroud Kits
13584,Shunt Adapters
13585,Shunts
13586,"Shunts, Arteriovenous"
13589,"Shunts, Peritoneovenous"
13594,Sigmoidoscopes
13598,Silicone Rubber Sheeting
13607,"Chairs, Sitz Bath"
13608,Sitz Bath Kits
13609,"Baths, Sitz"
13613,Skin Graft Cutters
13614,"Skin Graft Cutters, Expanded Mesh"
13620,"Sleeves, Topical Oxygen Therapy"
13621,Slings
13622,"Slings, Arm"
13623,"Slings, Knee"
13624,"Slings, Leg"
13625,Slippers
13629,Snake Bite Kits
13630,Snares
13631,"Snares, Polyp"
13632,"Snares, Tonsil"
13633,Socks
13634,"Socks, Fracture"
13635,"Socks, Stump"
13637,"Bowls, Solution"
13642,Sounds
13643,"Sounds, Urethral"
13644,"Sounds, Uterine"
13645,Spatulas
13646,"Spatulas, Brain"
13647,"Spatulas, Cement"
13648,"Spatulas, Eye"
13649,"Spatulas, Lung"
13650,"Spatulas, Microsurgical"
13651,"Spatulas, Middle Ear"
13655,Specimen Containers
13659,Specimen Cutters
13662,"Specula, Ear"
13663,"Specula, Eye"
13664,"Specula, Nasal"
13665,"Specula, Rectal"
13666,"Specula, Vaginal"
13668,Speech Therapy Units
13670,Sphygmocardiographs
13671,Sphygmographs
13673,Spine Boards
13674,Spirometers
13679,"Spirometers, Monitoring"
13680,"Spirometers, Diagnostic"
13681,Splints
13683,"Splints, Molded"
13684,"Splints, Molded, Aluminum"
13685,"Splints, Molded, Plastic"
13686,"Splints, Padded Stays"
13687,"Splints, Pneumatic"
13688,"Splints, Traction"
13689,"Splints, Vacuum"
13690,"Splints, Wire Board"
13691,"Basins, Sponge"
13692,"Bowls, Sponge"
13693,"Counters, Sponge"
13695,Sponges
13698,"Sponges, Dissector"
13699,"Sponges, Filmated"
13700,"Sponges, Gauze"
13701,"Sponges, Germicidal"
13702,"Sponges, Neuro"
13703,"Sponges, Rayon Cellulose"
13704,"Sponges, Ophthalmic"
13705,"Sponges, X-ray Detectable"
13706,Spreader Bars
13707,Spreaders
13708,"Spreaders, Plaster"
13709,"Spreaders, Rib"
13710,"Spreaders, Vein"
13725,"Baths, Steam"
13727,Stereotactic Headframes
13730,Sterilization Containers
13731,Sterilization Process Indicators
13732,"Sterilization Process Indicators, Biological"
13734,"Sterilization Process Indicators, Chemical"
13735,Sterilization Packaging
13737,Sterilizing Units
13739,"Sterilizing Units, Dry Heat"
13740,"Sterilizing Units, Ethylene Oxide"
13741,"Germicides, Liquid, Formaldehyde"
13745,"Sterilizing Units, Radiation"
13746,"Sterilizing Units, Steam"
13748,"Sterilizing Units, Vapor"
13750,Stethoscopes
13754,"Stethoscopes, Electronic"
13755,"Stethoscopes, Mechanical"
13756,"Stethoscopes, Ultrasonic"
13762,Stimulators
13763,"Stimulators, Acupuncture"
13764,"Stimulators, Auditory"
13765,"Stimulators, Aversion Conditioning"
13768,"Stimulators, Carotid Sinus Nerve"
13770,"Stimulators, Interdental"
13775,"Stimulators, Neuromuscular"
13780,"Stimulators, Tactile"
13782,"Stimulators, Electroanalgesic, Transcutaneous Electrical Nerve"
13783,"Stimulators, Visual"
13785,Stockinettes
13789,"Stockings, Compression"
13793,"Stockings, Pneumatic"
13796,"Covers, Stool"
13803,Stopcocks
13805,Strain Detectors
13806,Strain Gauges
13809,Straps
13810,"Straps, Clavicle"
13812,"Straps, Retaining"
13814,Stretchers
13816,"Stretchers, Mobile"
13818,"Stretchers, Portable"
13820,"Stretchers, Transfer"
13822,"String, Gastrointestinal"
13823,Strippers
13824,"Strippers, Artery"
13825,"Strippers, Donor Tube"
13826,"Strippers, Drain Tube"
13827,"Strippers, Tendon"
13828,"Strippers, Vein"
13833,Stylets
13834,"Stylets, Bronchial"
13835,"Stylets, Intravenous"
13836,"Stylets, Needle"
13837,"Stylets, Peritoneal"
13839,"Stylets, Urethral"
13845,Suction Irrigators
13846,Suction Kits
13848,Suction Tips
13858,Supports
13861,"Supports, Arch"
13862,"Supports, Arm"
13873,"Supports, Scrotal"
13880,"Testers, Surgical Glove"
13882,Surgical Head Coverings
13886,Surgical Packings
13887,Surgical Packs
13890,Suture Bolsters
13891,Suture Buttons
13892,Suture Kits
13894,Suture Removal Kits
13895,Suture Rings
13896,Sutures
13898,"Sutures, Catgut"
13899,"Sutures, Collagen"
13900,"Sutures, Cotton"
13902,"Sutures, Linen"
13904,"Sutures, Stainless Steel Multifilament"
13905,"Sutures, Nylon"
13906,"Sutures, Polyester"
13907,"Sutures, Polyethylene"
13908,"Sutures, Polyglycolic Acid"
13909,"Sutures, Polypropylene Monofilament"
13910,"Sutures, Silk"
13911,"Sutures, Stainless Steel"
13912,Swabs
13913,"Applicators, Antiseptic, Swab"
13914,"Swabs, Specimen Collecting"
13922,Syringe/Needle Adapters
13923,"Cutters, Syringe and Needle"
13924,"Cleaners, Syringe"
13925,"Crushers, Syringe and Needle"
13929,Syringes
13931,"Syringes, Anesthesia"
13936,"Syringes, Catheter"
13938,Dental Syringes
13940,"Syringes, Hypodermic"
13941,"Syringes, Insulin"
13942,"Syringes, Irrigating"
13945,"Syringes, Tuberculin"
13946,"Binders, T"
13949,Tables
13951,"Tables, Anesthetist's"
13953,"Tables, Autopsy"
13956,"Tables, Blood Donor"
13958,"Tables, Examination/Treatment"
13959,"Tables, Instrument"
13960,"Tables, Obstetrical"
13961,"Tables, Operating"
13962,"Tables, Orthopedic"
13963,"Tables, Overbed"
13964,"Tables, Physical Therapy"
13967,"Tables, Traction"
13969,"Tables, Urological"
13970,Tachistoscopes
13976,"Tanks, Full-Body"
13979,Tapes
13981,"Tapes, Cotton"
13983,"Tapes, Umbilical"
13987,"Physiologic Monitoring Systems, Telemetric"
13988,"ECG Monitors, Telemetric"
13990,"Temperature Monitors, Telemetric"
13994,"Controllers, Temperature"
13996,Tenaculums
13997,"Tenaculums, Thyroid"
13998,"Tenaculums, Uterine"
13999,Tenotomes
14002,Tents
14007,Test Drums
14020,Thermographic Devices
14022,"Thermographic Devices, Infrared"
14023,"Thermographic Devices, Liquid-Crystal"
14024,Thermometer Holders
14025,Thermometer Kits
14027,"Shakers, Thermometer"
14028,Thermometers
14032,"Thermometers, Electronic"
14034,"Thermometers, Electronic, Continuous"
14035,"Thermometers, Electronic, Intermittent"
14036,"Thermometers, Infrared"
14038,"Thermometers, Mercury"
14047,Thoracoscopes
14051,Thrombometers
14053,Timers
14055,"Timers, Radiographic/Fluoroscopic"
14056,Tinnitus Therapy Units
14059,"Radiographic Units, Tomographic"
14062,Tongs
14063,"Tongs, Bone"
14064,"Tongs, Skull"
14066,Tongue Depressors
14067,Tonographs
14068,Tonometers
14069,Tonoscopes
14070,Tonsillectomes
14071,Toothbrushes
14072,Tourniquets
14074,"Tourniquets, Pneumatic"
14075,"Tourniquets, Cardiovascular"
14077,"Towels, Surgical"
14080,Tracheal Tube Adapters
14081,Tracheal Tube Cuff Inflators
14082,"Cuffs, Tracheal Tube"
14084,"Stylets, Tracheal Tube"
14085,"Tubes, Tracheal"
14089,"Cannulae, Tracheostomy"
14090,Tracheostomy Care Kits
14092,Tracheostomy Tube Adapters
14093,Tracheostomy Buttons
14094,"Cuffs, Tracheostomy Tube"
14096,"Tubes, Tracheostomy"
14099,Tracheotomy Kits
14100,"Belts, Traction"
14101,"Frames, Traction"
14105,Traction Units
14106,"Traction Units, Intermittent"
14108,"Traction Units, Intermittent, Mobile"
14109,"Traction Units, Static, Other"
14110,"Traction Units, Static, Bed"
14111,"Traction Units, Static, Chair"
14113,"Trainers, Auditory"
14115,Transducers
14117,"Transducers, Flow"
14118,"Transducers, Force"
14119,"Transducers, Pressure"
14121,"Transducers, Ultrasonic"
14126,Transfusion Kits
14128,"Recorders, Transient"
14130,Transilluminators
14141,Treadmills
14144,Tremographs
14146,Trephines
14147,"Trephines, Bone"
14148,"Trephines, Corneal"
14149,"Trephines, Kidney"
14150,"Trephines, Liver"
14151,"Trephines, Lung"
14152,"Trephines, Skull"
14154,Trocars
14155,"Trocars, Abdominal"
14156,"Trocars, Amniotic"
14157,"Trocars, Antrum"
14158,"Trocars, Cardiovascular"
14159,"Trocars, Gallbladder"
14160,"Trocars, Laryngeal"
14161,"Trocars, Thoracic"
14162,"Trocars, Tracheal"
14163,Tropometers
14164,Troposcopes
14168,Trusses
14169,"Trusses, Hernia"
14171,"Trusses, Infant"
14172,"Trusses, Nasal"
14174,"Clips, Fallopian Tube"
14175,Tubes
14182,"Tubes, Autoclaving"
14183,"Tubes, Blood Collection"
14187,"Tubes, Colon"
14188,"Tubes, Connecting"
14189,"Tubes, Culture"
14190,"Tubes, Decompression"
14191,"Tubes, Drainage"
14194,"Tubes, Enema"
14195,"Tubes, Esophageal"
14196,"Tubes, Esophageal, Blakemore"
14197,"Tubes, Esophageal, Replogle"
14198,"Tubes, Esophageal, Sengstaken"
14199,"Tubes, Feeding"
14202,"Tubes, Gastrointestinal"
14203,"Tubes, Gastrointestinal, Einhorn"
14204,"Tubes, Gastrointestinal, Harris"
14205,"Tubes, Gastrointestinal, Homer Smathers"
14206,"Tubes, Gastrointestinal, Kaslow"
14207,"Tubes, Gastrointestinal, Rehfus"
14208,"Tubes, Gastrointestinal, Ryles"
14209,"Tubes, Gastrointestinal Decompression, Wangensteen"
14210,"Tubes, Gastrointestinal Decompression"
14211,"Tubes, Gastrointestinal Decompression, Cantor"
14212,"Tubes, Gastrointestinal Decompression, Dennis"
14213,"Tubes, Gastrointestinal Decompression, Miller-Abbott"
14214,"Tubes, Gastrostomy"
14215,"Tubes, Gastrostomy, Malecot"
14216,"Tubes, Gastrostomy, Mushroom"
14221,"Tubes, Nasogastric"
14224,"Tubes, Nephrostomy"
14225,"Tubes, Plasma Extractor"
14226,"Tubes, Rebreathing"
14227,"Tubes, Rectal"
14230,"Tubes, Stomach Evacuator"
14235,"Tubes, Transfer"
14238,Tubing
14239,"Tubing, Braided"
14240,"Tubing, Conductive"
14242,"Tubing, Flex"
14243,"Tubing, Latex"
14244,"Tubing, Nylon"
14246,"Tubing, Polyethylene"
14247,"Tubing, Polyvinyl Chloride"
14252,"Tubing, Vinyl"
14255,Tuning Forks
14256,"Frames, Turning"
14257,Tweezers
14258,Typoscopes
14262,"Detergents, Ultrasonic Cleaning System"
14263,Ultrasonic Cleaning Systems
14271,"Power Meters, Ultrasonic"
14276,Ultrasonic Unit Analyzers
14278,"Scanners, Ultrasonic"
14285,Ureterotomes
14286,"Bougies, Urethral"
14287,Urethrographs
14288,Urethrometers
14289,Urethroscopes
14290,"Covers, Urinal"
14291,Urinals
14292,Urinary Catheterization/Collection Kits
14297,Urinary Drainage Units
14298,Urinary Collection Bags
14301,"Irrigation Kits, Urinary"
14302,Urine Strainers
14303,Urine Specimen Containers
14307,Urodynamic Measurement Systems
14308,Uroflowmeters
