id,code,name
hospital.umdns_12393,12393,Loops
hospital.umdns_12394,12394,"Loops, Endarterectomy"
hospital.umdns_12396,12396,"Loops, Tracheal"
hospital.umdns_12397,12397,"Loops, Vascular"
hospital.umdns_12398,12398,"Drivers, Nail"
hospital.umdns_12401,12401,Lubricating Jellies
hospital.umdns_12404,12404,Lumbar Puncture Kits
hospital.umdns_12405,12405,"Belts, Lumbosacral"
hospital.umdns_12408,12408,"Simulators, Lung"
hospital.umdns_12409,12409,Lymphangiographic Kits
hospital.umdns_12415,12415,"Magnetic Units, Therapeutic"
hospital.umdns_12416,12416,Magnetocardiographs
hospital.umdns_12417,12417,Magnetometers
hospital.umdns_12421,12421,Mallets
hospital.umdns_12423,12423,"Mallets, Bone"
hospital.umdns_12424,12424,"Mallets, Dental"
hospital.umdns_12425,12425,"Radiographic Units, Mammographic"
hospital.umdns_12429,12429,Mandrels
hospital.umdns_12432,12432,"Manometers, Aneroid"
hospital.umdns_12440,12440,Markers
hospital.umdns_12441,12441,"Markers, Implantable Radiographic"
hospital.umdns_12442,12442,"Markers, Ocular"
hospital.umdns_12443,12443,"Markers, Skin"
hospital.umdns_12447,12447,Masks
hospital.umdns_12448,12448,"Masks, Air-Oxygen"
hospital.umdns_12449,12449,"Masks, Air-Oxygen, Aerosol Administration"
hospital.umdns_12450,12450,"Masks, Air-Oxygen, Nonrebreathing"
hospital.umdns_12451,12451,"Masks, Air-Oxygen, Partial Rebreathing"
hospital.umdns_12452,12452,"Masks, Air-Oxygen, Venturi"
hospital.umdns_12453,12453,"Masks, Anesthesia"
hospital.umdns_12458,12458,"Masks, Surgical"
hospital.umdns_12459,12459,"Masks, Tracheostomy"
hospital.umdns_12460,12460,"Masks, Tracheostomy, Aerosol Administration"
hospital.umdns_12461,12461,Mass Screening Systems
hospital.umdns_12463,12463,Maternity Kits
hospital.umdns_12467,12467,"Covers, Mattress"
hospital.umdns_12468,12468,"Covers, Mattress, Conductive"
hospital.umdns_12469,12469,"Covers, Mattress, Waterproof"
hospital.umdns_12473,12473,Mattresses
hospital.umdns_12475,12475,"Mattresses, Bed"
hospital.umdns_12477,12477,"Mattresses, Metabolic"
hospital.umdns_12478,12478,"Mattresses, Operating Table"
hospital.umdns_12479,12479,"Mattresses, Vacuum"
hospital.umdns_12480,12480,"Mattresses, Water"
hospital.umdns_12499,12499,Mediastinoscopes
hospital.umdns_12500,12500,Medical Bags
hospital.umdns_12501,12501,Medical Chart Holders
hospital.umdns_12502,12502,Medical Chart Racks
hospital.umdns_12504,12504,"Injectors, Medication/Vaccine"
hospital.umdns_12505,12505,"Cups, Medicine"
hospital.umdns_12506,12506,"Droppers, Medicine"
hospital.umdns_12507,12507,"Trays, Medicine"
hospital.umdns_12510,12510,"Mesh, Polymeric"
hospital.umdns_12516,12516,"Metal Detectors, Magnetic"
hospital.umdns_12518,12518,"Metal Detectors, Photographic"
hospital.umdns_12519,12519,"Metal Detectors, Ultrasonic"
hospital.umdns_12521,12521,"Extractors, Metal, Magnetic"
hospital.umdns_12524,12524,Metreurynters
hospital.umdns_12529,12529,Microelectrode Amplifiers
hospital.umdns_12530,12530,Microelectrode Pullers
hospital.umdns_12531,12531,Microelectrodes
hospital.umdns_12533,12533,Microgasometers
hospital.umdns_12534,12534,Micromanipulators
hospital.umdns_12535,12535,"Covers, Microscope"
hospital.umdns_12536,12536,Microscopes
hospital.umdns_12537,12537,"Microscopes, Corneal"
hospital.umdns_12538,12538,"Microscopes, Ear"
hospital.umdns_12539,12539,"Microscopes, Operating"
hospital.umdns_12540,12540,Microwave Leakage Detectors
hospital.umdns_12542,12542,Midstream Collection Kits
hospital.umdns_12547,12547,Mirrors
hospital.umdns_12549,12549,"Mirrors, Laryngeal"
hospital.umdns_12550,12550,"Mirrors, Middle Ear"
hospital.umdns_12551,12551,"Mirrors, Obstetrical"
hospital.umdns_12552,12552,"Mirrors, Posture"
hospital.umdns_12553,12553,"Mirrors, Speech"
hospital.umdns_12554,12554,"Tents, Mist"
hospital.umdns_12557,12557,"Tents, Mist, Face"
hospital.umdns_12559,12559,"Mitts, Patient"
hospital.umdns_12560,12560,Mixing Slabs
hospital.umdns_12565,12565,Moist Heat Therapy Pack Conditioners
hospital.umdns_12566,12566,Moist Heat Therapy Packs
hospital.umdns_12570,12570,Moleskins
hospital.umdns_12575,12575,Apnea Monitors
hospital.umdns_12585,12585,"Alarms, Bed Occupancy"
hospital.umdns_12586,12586,Blood Gas Monitors
hospital.umdns_12588,12588,"Blood Gas Monitors, Carbon Dioxide"
hospital.umdns_12590,12590,"Blood Gas Monitors, Oxygen"
hospital.umdns_12592,12592,"Oxygen Monitors, Transcutaneous"
hospital.umdns_12597,12597,Cerebral Function Monitors
hospital.umdns_12599,12599,ECG Monitors
hospital.umdns_12601,12601,"ECG Monitors, Arrhythmia"
hospital.umdns_12602,12602,EEG Monitors
hospital.umdns_12606,12606,"Environmental Monitors, Atmospheric Gas"
hospital.umdns_12609,12609,Eye Movement Monitors
hospital.umdns_12610,12610,Fetal Monitors
hospital.umdns_12614,12614,Heart Rate Monitors
hospital.umdns_12618,12618,"Heart Rate Monitors, R-Wave"
hospital.umdns_12621,12621,Impedance Pneumograph Monitors
hospital.umdns_12634,12634,pH Monitors
hospital.umdns_12636,12636,Physiologic Monitoring Systems
hospital.umdns_12647,12647,"Physiologic Monitoring Systems, Acute Care"
hospital.umdns_12648,12648,"Physiologic Monitoring Systems, Cardiac Catheterization"
hospital.umdns_12649,12649,"Physiologic Monitoring Systems, Stress Exercise"
hospital.umdns_12657,12657,Pulse Monitors
hospital.umdns_12660,12660,Radiation Monitors
hospital.umdns_12662,12662,Respiration Monitors
hospital.umdns_12672,12672,Temperature Monitors
hospital.umdns_12678,12678,Ventilation Monitors
hospital.umdns_12684,12684,"Traps, Mucus"
hospital.umdns_12689,12689,Myelogram Kits
hospital.umdns_12690,12690,Myeloscopes
hospital.umdns_12692,12692,Myographs
hospital.umdns_12695,12695,"Clippers, Nail"
hospital.umdns_12696,12696,"Extractors, Nail"
hospital.umdns_12699,12699,"Balloons, Nasal"
hospital.umdns_12700,12700,"Cannulae, Nasal Oxygen"
hospital.umdns_12701,12701,"Cannulae, Nasal Oxygen, Continuous Positive Airway Pressure"
hospital.umdns_12702,12702,"Catheters, Nasal Oxygen"
hospital.umdns_12704,12704,Nasal Septum Buttons
hospital.umdns_12705,12705,Nasogastric Headbands
hospital.umdns_12706,12706,Nasographs
hospital.umdns_12709,12709,Nasopharyngoscopes
hospital.umdns_12710,12710,Nasoscopes
hospital.umdns_12711,12711,Nebulizer Testers
hospital.umdns_12712,12712,Nebulizers
hospital.umdns_12716,12716,"Nebulizers, Heated"
hospital.umdns_12719,12719,"Nebulizers, Ultrasonic"
hospital.umdns_12723,12723,"Cleaners, Needle"
hospital.umdns_12724,12724,"Counters, Needle"
hospital.umdns_12726,12726,Needle Holders
hospital.umdns_12727,12727,Needle Introducers
hospital.umdns_12729,12729,Needles
hospital.umdns_12730,12730,"Needles, Acupuncture"
hospital.umdns_12732,12732,"Needles, Airway"
hospital.umdns_12733,12733,"Needles, Anesthesia"
hospital.umdns_12734,12734,"Needles, Biopsy"
hospital.umdns_12736,12736,"Needles, Blood-Collecting"
hospital.umdns_12737,12737,"Needles, Blunt"
hospital.umdns_12738,12738,"Needles, Cardiac"
hospital.umdns_12739,12739,"Needles, Cholangiographic"
hospital.umdns_12740,12740,"Needles, Dental"
hospital.umdns_12741,12741,"Needles, Dialysis"
hospital.umdns_12744,12744,"Needles, Eye"
hospital.umdns_12745,12745,"Needles, Hypodermic"
hospital.umdns_12747,12747,"Needles, Intra-Arterial"
hospital.umdns_12748,12748,"Needles, Intravenous"
hospital.umdns_12750,12750,"Needles, Pneumoperitoneal"
hospital.umdns_12751,12751,"Needles, Radiographic"
hospital.umdns_12752,12752,"Needles, Scalp-Vein Type"
hospital.umdns_12753,12753,"Needles, Spinal"
hospital.umdns_12754,12754,"Needles, Suture"
hospital.umdns_12766,12766,"Nippers, Malleus"
hospital.umdns_12768,12768,Nitrous Oxide Analyzers
hospital.umdns_12774,12774,"Droppers, Nose"
hospital.umdns_12779,12779,"Bottles, Infant Nursing"
hospital.umdns_12784,12784,Observerscopes
hospital.umdns_12789,12789,Obturators
hospital.umdns_12791,12791,Oculoplethysmographs
hospital.umdns_12796,12796,Olfactometers
hospital.umdns_12799,12799,Cardiointegraphs
hospital.umdns_12800,12800,Oncometers
hospital.umdns_12804,12804,Ophthalmodiaphanoscopes
hospital.umdns_12805,12805,Ophthalmodiastimeters
hospital.umdns_12809,12809,Ophthalmographs
hospital.umdns_12810,12810,Ophthalmoleukoscopes
hospital.umdns_12811,12811,Ophthalmometers
hospital.umdns_12813,12813,Ophthalmometroscopes
hospital.umdns_12815,12815,Ophthalmoscopes
hospital.umdns_12817,12817,"Ophthalmoscopes, Direct"
hospital.umdns_12818,12818,"Ophthalmoscopes, Indirect"
hospital.umdns_12820,12820,Ophthalmotropometers
hospital.umdns_12821,12821,Optometers
hospital.umdns_12822,12822,Optomyometers
hospital.umdns_12823,12823,Oral Administration Sets
hospital.umdns_12825,12825,Orange Sticks
hospital.umdns_12826,12826,Organ Preservation Systems
hospital.umdns_12830,12830,"Cement, Orthopedic"
hospital.umdns_12833,12833,"Orthopedic Internal Fixation Systems, Fracture"
hospital.umdns_12837,12837,Orthoses
hospital.umdns_12839,12839,Oscilloscopes
hospital.umdns_12841,12841,Oscillotonometers
hospital.umdns_12842,12842,Osmometers
hospital.umdns_12844,12844,Osteotomes
hospital.umdns_12845,12845,"Osteotomes, Orthopedic"
hospital.umdns_12846,12846,"Osteotomes, Plastic Surgery"
hospital.umdns_12847,12847,Ostomy Appliances
hospital.umdns_12849,12849,Otoscopes
hospital.umdns_12853,12853,Oximeters
hospital.umdns_12855,12855,Oxygen Administration Kits
hospital.umdns_12858,12858,Oxygen Analyzers
hospital.umdns_12861,12861,"Oxygen Analyzers, Continuous Controlling"
hospital.umdns_12863,12863,Oxygen Monitors
hospital.umdns_12868,12868,Oxygen Canisters
hospital.umdns_12873,12873,Oxygen Concentrators
hospital.umdns_12875,12875,"Tubing, Oxygen Connecting"
hospital.umdns_12876,12876,Oxygen-Air Proportioners
hospital.umdns_12879,12879,"Alarms, Oxygen Depletion"
hospital.umdns_12883,12883,Oxygen Generators
hospital.umdns_12893,12893,"Tents, Oxygen"
hospital.umdns_12899,12899,Ozone Generators
hospital.umdns_12900,12900,"Leads, Pacemaker, Implantable Endocardial"
hospital.umdns_12911,12911,"Pacemakers, Cardiac"
hospital.umdns_12912,12912,"Pacemakers, Cardiac, External Invasive"
hospital.umdns_12913,12913,"Pacemakers, Cardiac, Implantable"
hospital.umdns_12928,12928,"Pressure Pads, Alternating"
hospital.umdns_12934,12934,Medicated Pads
hospital.umdns_12935,12935,Percussion Pads
hospital.umdns_12936,12936,Pressure Pads
hospital.umdns_12940,12940,"Pressure Pads, Air"
hospital.umdns_12941,12941,"Pressure Pads, Animal Skin"
hospital.umdns_12942,12942,"Pressure Pads, Foam"
hospital.umdns_12943,12943,"Pressure Pads, Foam Convoluted"
hospital.umdns_12944,12944,"Pressure Pads, Gel"
hospital.umdns_12945,12945,"Pressure Pads, Mud"
hospital.umdns_12946,12946,"Pressure Pads, Water Cushion"
hospital.umdns_12950,12950,"Pain Gauges, Cutaneous"
hospital.umdns_12955,12955,Papanicolaou Smear Kits
hospital.umdns_12956,12956,"Baths, Paraffin, Physical Therapy"
hospital.umdns_12957,12957,Parallel Bars
hospital.umdns_12962,12962,Parturiometers
hospital.umdns_12963,12963,"Cabinets, Pass-Through"
hospital.umdns_12971,12971,Patient Utensil Kits
hospital.umdns_12980,12980,Pelvimeters
hospital.umdns_12981,12981,Pelviscopes
hospital.umdns_12984,12984,Penetrometers
hospital.umdns_12986,12986,Percussors
hospital.umdns_12989,12989,Perforators
hospital.umdns_12990,12990,"Perforators, Amniotic Membrane"
hospital.umdns_12991,12991,"Perforators, Ear Lobe"
hospital.umdns_12993,12993,Perimeters
hospital.umdns_12996,12996,"Irrigation Kits, Perineal"
hospital.umdns_12998,12998,Peripheral Vision Analyzers
hospital.umdns_13003,13003,Peritoneoscopes
hospital.umdns_13004,13004,Pessaries
hospital.umdns_13005,13005,"Pessaries, Diaphragm"
hospital.umdns_13006,13006,Phaneroscopes
hospital.umdns_13008,13008,Phantoms
hospital.umdns_13009,13009,"Phantoms, Radiographic"
hospital.umdns_13010,13010,"Phantoms, Ultrasound"
hospital.umdns_13011,13011,Pharyngoscopes
hospital.umdns_13012,13012,Phlebographs
hospital.umdns_13017,13017,Phonocardiographs
hospital.umdns_13018,13018,Phonocatheters
hospital.umdns_13020,13020,Phonostethographs
hospital.umdns_13022,13022,Photocatheters
hospital.umdns_13026,13026,Photofluorometers
hospital.umdns_13027,13027,Photofluoroscopes
hospital.umdns_13031,13031,"Light Meters, Photomicrographic"
hospital.umdns_13037,13037,Phototherapy Units
hospital.umdns_13039,13039,"Picks, Middle Ear"
hospital.umdns_13041,13041,"Cutters, Pin and Wire"
hospital.umdns_13043,13043,Pinwheels
hospital.umdns_13049,13049,Plates
hospital.umdns_13050,13050,"Plates, Bone"
hospital.umdns_13052,13052,"Plates, Cranioplasty"
hospital.umdns_13055,13055,Pledgets
hospital.umdns_13056,13056,Plethysmographs
hospital.umdns_13059,13059,"Plethysmographs, Body"
hospital.umdns_13069,13069,Pneumatic Counterpressure Suits
hospital.umdns_13074,13074,Pneumatic Testers
hospital.umdns_13078,13078,Pneumographs
hospital.umdns_13080,13080,Pneumotachographs
hospital.umdns_13081,13081,Pneumothorax Units
hospital.umdns_13085,13085,Polygraphs
hospital.umdns_13088,13088,"Baths, Portable"
hospital.umdns_13090,13090,"Charts, Posture"
hospital.umdns_13097,13097,Prep Kits
hospital.umdns_13100,13100,Pressure Infusors
hospital.umdns_13102,13102,Pressure Measuring Units
hospital.umdns_13106,13106,Sphygmomanometers
hospital.umdns_13107,13107,"Manometer Sets, Cerebrospinal Fluid"
hospital.umdns_13108,13108,"Pressure Measuring Units, Esophageal"
hospital.umdns_13109,13109,"Pressure Measuring Units, Inspiratory"
hospital.umdns_13110,13110,"Pressure Measuring Units, Intracranial"
hospital.umdns_13114,13114,"Calibrators, Pressure Transducer"
hospital.umdns_13116,13116,"Covers, Thermometer, Electronic Probe"
hospital.umdns_13117,13117,Probes
hospital.umdns_13118,13118,"Probes, Common Duct"
hospital.umdns_13119,13119,"Probes, Eye"
hospital.umdns_13120,13120,"Probes, Eye, Lacrimal"
hospital.umdns_13121,13121,"Probes, Fistula"
hospital.umdns_13124,13124,"Probes, Sinus"
hospital.umdns_13125,13125,"Probes, Thermometer"
hospital.umdns_13126,13126,Proctoscopes
hospital.umdns_13127,13127,Proctosigmoidoscopes
hospital.umdns_13129,13129,"Prophylaxis Kits, Dental"
hospital.umdns_13131,13131,Prostheses
hospital.umdns_13134,13134,"Prostheses, Arm"
hospital.umdns_13135,13135,"Prostheses, Bile Duct"
hospital.umdns_13136,13136,"Prostheses, Bladder Support"
hospital.umdns_13138,13138,"Prostheses, Cardiac Valve"
hospital.umdns_13139,13139,"Prostheses, Cerclage, Cervix"
hospital.umdns_13140,13140,"Prostheses, Chin"
hospital.umdns_13143,13143,"Prostheses, Ear"
hospital.umdns_13145,13145,"Prostheses, Esophageal"
hospital.umdns_13146,13146,"Spheres, Eye"
hospital.umdns_13148,13148,"Prostheses, Fallopian Tube"
hospital.umdns_13150,13150,"Prostheses, Foot"
hospital.umdns_13151,13151,"Prostheses, Hand"
hospital.umdns_13152,13152,"Prostheses, Heart"
hospital.umdns_13158,13158,"Prostheses, Joint"
hospital.umdns_13159,13159,"Prostheses, Larynx"
hospital.umdns_13160,13160,"Prostheses, Leg"
hospital.umdns_13161,13161,"Prostheses, Mammary"
hospital.umdns_13162,13162,"Prostheses, Maxillofacial"
hospital.umdns_13164,13164,"Prostheses, Muscle"
hospital.umdns_13165,13165,"Patches, Myocardial"
hospital.umdns_13167,13167,"Prostheses, Penile"
hospital.umdns_13168,13168,"Prostheses, Joint, Wrist"
hospital.umdns_13171,13171,"Prostheses, Tendon"
hospital.umdns_13172,13172,"Prostheses, Testicle"
hospital.umdns_13174,13174,"Prostheses, Tracheobronchial"
hospital.umdns_13175,13175,"Prostheses, Urethral"
hospital.umdns_13176,13176,"Prostheses, Urethral Sphincter"
hospital.umdns_13177,13177,"Prostheses, Blood Vessel, Artificial"
hospital.umdns_13180,13180,"Prosthesis Implantation Instruments, Orthopedic"
hospital.umdns_13182,13182,"Pulmonary Function Analyzers, Adult"
hospital.umdns_13187,13187,"Testers, Pulp"
hospital.umdns_13188,13188,Pulsatile Pressure Generators
hospital.umdns_13192,13192,Pumps
hospital.umdns_13201,13201,"Pumps, Dye Dilution"
hospital.umdns_13203,13203,"Pumps, Extracorporeal Perfusion"
hospital.umdns_13209,13209,"Pumps, Enteral Feeding"
hospital.umdns_13215,13215,"Infusion Pumps, General-Purpose"
hospital.umdns_13217,13217,"Infusion Pumps, Syringe"
hospital.umdns_13220,13220,Infusion-Withdrawal Pumps
hospital.umdns_13224,13224,"Pumps, Obstetrical Decompression"
hospital.umdns_13228,13228,Punches
hospital.umdns_13229,13229,"Punches, Aortic"
hospital.umdns_13230,13230,"Punches, Biopsy"
hospital.umdns_13231,13231,"Punches, Bone"
hospital.umdns_13232,13232,"Punches, Corneoscleral"
hospital.umdns_13233,13233,"Punches, Dermal"
hospital.umdns_13234,13234,"Punches, Hair Transplant"
hospital.umdns_13235,13235,Pupillographs
hospital.umdns_13236,13236,Pupillometers
hospital.umdns_13237,13237,Pyeloscopes
hospital.umdns_13239,13239,Pyrometers
hospital.umdns_13241,13241,Pyroscopes
hospital.umdns_13248,13248,"Warmers, Radiant"
hospital.umdns_13249,13249,"Warmers, Radiant, Adult"
hospital.umdns_13250,13250,"Warmers, Radiant, Infant"
hospital.umdns_13251,13251,"Warmers, Radiant, Infant, Transport"
hospital.umdns_13252,13252,Radiation Counters
hospital.umdns_13259,13259,X-ray Film Duplicators
hospital.umdns_13260,13260,"Positioning Aids, Radiographic/Radiotherapeutic"
hospital.umdns_13267,13267,Radiographic Units
hospital.umdns_13269,13269,"Radiographic Units, Dental"
hospital.umdns_13271,13271,"Radiographic Units, General-Purpose"
hospital.umdns_13272,13272,"Radiographic Units, Mobile"
hospital.umdns_13274,13274,"Recorders, Video Tape"
hospital.umdns_13275,13275,"Calibrators, Radioisotope"
hospital.umdns_13276,13276,Radioisotope Transfer Units
hospital.umdns_13278,13278,"Radiometers, Phototherapy"
hospital.umdns_13279,13279,Radiotherapy Units
hospital.umdns_13280,13280,"Simulators, Radiotherapy"
hospital.umdns_13281,13281,"Computers, Radiotherapy Planning System"
hospital.umdns_13287,13287,Raspatories
hospital.umdns_13288,13288,Rasps
hospital.umdns_13289,13289,"Rasps, Middle Ear"
hospital.umdns_13290,13290,"Rasps, Nasal"
hospital.umdns_13291,13291,"Rasps, Plastic Surgery"
hospital.umdns_13297,13297,"Reamers, Orthopedic"
hospital.umdns_13299,13299,"Testers, Power, Receptacle, Electrical"
hospital.umdns_13300,13300,"Testers, Power, Receptacle, Mechanical"
hospital.umdns_13313,13313,"Refractors, Ophthalmologic"
hospital.umdns_13314,13314,"Alarms, Refrigerator"
hospital.umdns_13315,13315,Refrigerators
hospital.umdns_13316,13316,"Refrigerators, Morgue"
hospital.umdns_13317,13317,Regional Perfusion Units
hospital.umdns_13318,13318,"Heat Exchangers, Regional Perfusion"
hospital.umdns_13319,13319,"Oxygenators, Regional Perfusion"
hospital.umdns_13320,13320,Regulators
hospital.umdns_13323,13323,"Regulators, High-Pressure Gas"
hospital.umdns_13325,13325,"Regulators, Suction"
hospital.umdns_13329,13329,"Regulators, Suction, Low-Volume"
hospital.umdns_13332,13332,"Regulators, Suction, Thoracic"
hospital.umdns_13333,13333,"Regulators, Suction, Tracheal"
hospital.umdns_13335,13335,Resectoscopes
hospital.umdns_13338,13338,"Reservoirs, Cardiotomy"
hospital.umdns_13340,13340,"Testers, Resistance, Line Cord"
hospital.umdns_13341,13341,"Simulators, Respiration"
hospital.umdns_13346,13346,Restraints
hospital.umdns_13347,13347,"Restraints, Ankle"
hospital.umdns_13348,13348,"Restraints, Arm"
hospital.umdns_13349,13349,"Restraints, Body"
hospital.umdns_13351,13351,"Restraints, Crib"
hospital.umdns_13355,13355,"Restraints, Vest"
hospital.umdns_13356,13356,"Restraints, Wheelchair Occupant"
hospital.umdns_13357,13357,"Restraints, Wrist"
hospital.umdns_13360,13360,Resuscitators
hospital.umdns_13361,13361,"Resuscitators, Cardiac"
hospital.umdns_13363,13363,"Resuscitators, Cardiopulmonary"
hospital.umdns_13364,13364,"Resuscitators, Pulmonary"
hospital.umdns_13366,13366,"Resuscitators, Pulmonary, Gas-Powered"
hospital.umdns_13367,13367,"Resuscitators, Pulmonary, Manual"
hospital.umdns_13368,13368,Retainers
hospital.umdns_13369,13369,"Retainers, Bandage"
hospital.umdns_13370,13370,"Retainers, Orthodontic"
hospital.umdns_13371,13371,"Retainers, Visceral"
hospital.umdns_13372,13372,Retinoscopes
hospital.umdns_13373,13373,Retractors
hospital.umdns_13375,13375,"Retractors, Abdominal"
hospital.umdns_13376,13376,"Retractors, Bladder"
hospital.umdns_13377,13377,"Retractors, Brain"
hospital.umdns_13378,13378,"Retractors, Brain Decompression"
hospital.umdns_13379,13379,"Retractors, Cardiac"
hospital.umdns_13380,13380,"Retractors, Dental"
hospital.umdns_13381,13381,"Retractors, Eye"
hospital.umdns_13383,13383,"Retractors, Hand Operating"
hospital.umdns_13384,13384,"Retractors, Laminectomy"
hospital.umdns_13385,13385,"Retractors, Orbital"
hospital.umdns_13386,13386,"Retractors, Orthopedic"
hospital.umdns_13387,13387,"Retractors, Plastic Surgery"
hospital.umdns_13388,13388,"Retractors, Rectal"
hospital.umdns_13389,13389,"Retractors, Rib"
hospital.umdns_13390,13390,"Retractors, Self-Retaining Operating"
hospital.umdns_13391,13391,"Retractors, Thoracic"
hospital.umdns_13392,13392,"Retractors, Vaginal"
hospital.umdns_13393,13393,"Retractors, Vessel"
hospital.umdns_13395,13395,Rhinoanemometers
hospital.umdns_13396,13396,Rhinoscopes
hospital.umdns_13399,13399,"Cutters, Ring"
hospital.umdns_13403,13403,Dental Casting Rings
hospital.umdns_13414,13414,Cotton Rolls
hospital.umdns_13416,13416,Rongeurs
hospital.umdns_13418,13418,"Rongeurs, Neurosurgical"
hospital.umdns_13419,13419,"Rongeurs, Rib"
hospital.umdns_13425,13425,"Routers, Bone Cutting"
hospital.umdns_13426,13426,Rowing Units
hospital.umdns_13427,13427,Rubber Dams
hospital.umdns_13432,13432,"Safes, Isotope"
hospital.umdns_13439,13439,Sand Bags
hospital.umdns_13441,13441,Sanitary Belts
hospital.umdns_13443,13443,Sanitary Pads
hospital.umdns_13444,13444,Sanitizers
hospital.umdns_13447,13447,"Blades, Saw"
hospital.umdns_13448,13448,Saws
hospital.umdns_13449,13449,"Saws, Bone"
hospital.umdns_13450,13450,"Saws, Bone, Electrical"
hospital.umdns_13451,13451,"Saws, Bone, Manual"
hospital.umdns_13452,13452,"Saws, Bone, Pneumatic"
hospital.umdns_13454,13454,Scalers
hospital.umdns_13455,13455,Scales
hospital.umdns_13457,13457,"Scales, Autopsy"
hospital.umdns_13458,13458,"Scales, Bed"
hospital.umdns_13459,13459,"Scales, Blood"
hospital.umdns_13460,13460,"Scales, Chair"
hospital.umdns_13461,13461,"Scales, Floor"
hospital.umdns_13462,13462,"Scales, Infant"
hospital.umdns_13463,13463,"Scales, Sponge"
hospital.umdns_13468,13468,Scanners
hospital.umdns_13469,13469,"Scanners, Computed Tomography"
hospital.umdns_13472,13472,Scarifiers
hospital.umdns_13480,13480,Scissors
hospital.umdns_13481,13481,"Scissors, Bandage"
hospital.umdns_13482,13482,"Scissors, Cardiovascular"
hospital.umdns_13484,13484,"Scissors, Endoscopic"
hospital.umdns_13485,13485,"Scissors, Eye"
hospital.umdns_13486,13486,"Scissors, Eye, Corneal"
hospital.umdns_13487,13487,"Scissors, Eye, Enucleation"
hospital.umdns_13488,13488,"Scissors, Eye, Iris"
hospital.umdns_13489,13489,"Scissors, Eye, Suture"
hospital.umdns_13490,13490,"Scissors, Eye, Tenotomy"
hospital.umdns_13492,13492,"Scissors, Dissecting"
hospital.umdns_13493,13493,"Scissors, Gynecological"
hospital.umdns_13495,13495,"Scissors, Nasal"
hospital.umdns_13496,13496,"Scissors, Neurosurgical"
hospital.umdns_13498,13498,"Scissors, Orthopedic"
hospital.umdns_13499,13499,"Scissors, Pediatric"
hospital.umdns_13500,13500,"Scissors, Plastic Surgery"
hospital.umdns_13501,13501,"Scissors, Rectal"
hospital.umdns_13502,13502,"Scissors, Suture"
hospital.umdns_13504,13504,"Scissors, Thoracic"
hospital.umdns_13507,13507,Sclerotomes
hospital.umdns_13508,13508,Scoops
hospital.umdns_13509,13509,"Scoops, Gallstone"
hospital.umdns_13512,13512,"Scrapers, Cytology"
hospital.umdns_13513,13513,Screens
hospital.umdns_13514,13514,"Screens, Bedside"
hospital.umdns_13517,13517,"Screwdrivers, Bone"
hospital.umdns_13520,13520,Scrub Dresses
hospital.umdns_13522,13522,"Scrub Dresses, Disposable"
hospital.umdns_13523,13523,"Scrub Dresses, Reusable"
hospital.umdns_13524,13524,Scrub Suits
hospital.umdns_13526,13526,"Scrub Suits, Disposable"
hospital.umdns_13527,13527,"Scrub Suits, Reusable"
hospital.umdns_13529,13529,"Binders, Scultetus"
hospital.umdns_13532,13532,"Searchers, Mastoid"
hospital.umdns_13536,13536,Sensors
hospital.umdns_13538,13538,"Sensors, Oxygen"
hospital.umdns_13540,13540,Separators
hospital.umdns_13542,13542,"Separators, Dural"
hospital.umdns_13543,13543,"Separators, Pylorus"
hospital.umdns_13544,13544,"Separators, Toe"
hospital.umdns_13549,13549,Sharpeners
hospital.umdns_13550,13550,"Sharpeners, Dental"
hospital.umdns_13551,13551,"Sharpeners, Knife"
hospital.umdns_13552,13552,"Sharpeners, Needle"
hospital.umdns_13561,13561,Sheets
hospital.umdns_13563,13563,Shields
hospital.umdns_13564,13564,"Shields, Breast"
hospital.umdns_13565,13565,"Shields, Bunion"
hospital.umdns_13569,13569,"Shields, Syringe, Radiation"
hospital.umdns_13570,13570,"Shields, Wound"
hospital.umdns_13574,13574,"Covers, Shoe"
hospital.umdns_13575,13575,"Covers, Shoe, Conductive"
hospital.umdns_13576,13576,Shoes
hospital.umdns_13578,13578,"Shoes, Conductive"
hospital.umdns_13579,13579,"Shoes, Corrective"
hospital.umdns_13583,13583,Shroud Kits
hospital.umdns_13584,13584,Shunt Adapters
hospital.umdns_13585,13585,Shunts
hospital.umdns_13586,13586,"Shunts, Arteriovenous"
hospital.umdns_13589,13589,"Shunts, Peritoneovenous"
hospital.umdns_13594,13594,Sigmoidoscopes
hospital.umdns_13598,13598,Silicone Rubber Sheeting
hospital.umdns_13607,13607,"Chairs, Sitz Bath"
hospital.umdns_13608,13608,Sitz Bath Kits
hospital.umdns_13609,13609,"Baths, Sitz"
hospital.umdns_13613,13613,Skin Graft Cutters
hospital.umdns_13614,13614,"Skin Graft Cutters, Expanded Mesh"
hospital.umdns_13620,13620,"Sleeves, Topical Oxygen Therapy"
hospital.umdns_13621,13621,Slings
hospital.umdns_13622,13622,"Slings, Arm"
hospital.umdns_13623,13623,"Slings, Knee"
hospital.umdns_13624,13624,"Slings, Leg"
hospital.umdns_13625,13625,Slippers
hospital.umdns_13629,13629,Snake Bite Kits
hospital.umdns_13630,13630,Snares
hospital.umdns_13631,13631,"Snares, Polyp"
hospital.umdns_13632,13632,"Snares, Tonsil"
hospital.umdns_13633,13633,Socks
